cc_no,transaction_time,amount,items,location,merchant,notes,status,tags,transaction_id,user_id
1234123412341240,2017-05-26 17:03:47.046+0000,210.09,,Atlanta,Amazon,Shopping,,"{'Home', 'Shopping'}",550adaf2-6b16-497a-b511-ab862c34e6f4,banderson
1234123412341240,2017-05-26 03:13:58.082+0000,1761.71,,Tampa,Target,Shopping,,"{'Home', 'Shopping'}",dc0613e3-a77f-44db-a81f-d6bd3adc0de6,banderson
1234123412341240,2017-05-26 02:03:03.506+0000,824.17,,Atlanta,Macys,Shopping,,"{'Home', 'Shopping'}",dec31e3e-866c-4ba3-bf48-e5b1495351c2,banderson
1234123412341240,2017-05-25 23:01:19.177+0000,531.52,,Birmingham,BestBuy,Pharmacy,,"{'Home', 'Pharmacy'}",e392ac89-b0bf-4fff-8576-44126956da0f,banderson
1234123412341240,2017-05-25 16:51:46.413+0000,1026.92,,Orlando,Starbucks,Shopping,,"{'Home', 'Shopping'}",5acc9f26-6b7c-421b-ab94-4b75a95f160a,banderson
1234123412341240,2017-05-25 10:44:04.089+0000,3201.42,,Birmingham,Starbucks,Shopping,,"{'Home', 'Shopping'}",72bc4c92-5217-48fe-86ac-07ef1d7617fe,banderson
1234123412341240,2017-05-24 15:43:21.221+0000,2321.38,,West Palm Beach,Kroger,Shopping,,"{'Home', 'Shopping'}",0233f8b8-cff8-41d3-9352-dd201f4f688e,banderson
1234123412341240,2017-05-23 15:09:29.517+0000,956.94,,Orlando,Wal-Mart,Shopping,,"{'Home', 'Shopping'}",89deffe6-04d1-4d51-b62f-2cceda7f0bb0,banderson
1234123412341240,2017-05-23 09:16:30.349+0000,397.72,,Dallas,Target,Shopping,,"{'Home', 'Shopping'}",47557d6f-20f5-4f29-845d-72d7b4949afd,banderson
1234123412341240,2017-05-23 05:19:02.981+0000,1914.86,,West Palm Beach,Wal-Mart,Shopping,,"{'Home', 'Shopping'}",f4481f14-e9ac-43f3-b045-494996fbde4b,banderson
1234123412341240,2017-05-23 00:26:48.826+0000,577.54,,Birmingham,BestBuy,Pharmacy,,"{'Home', 'Pharmacy'}",f9d29d6b-5866-44e7-a917-cf7c1387736d,banderson
1234123412341240,2017-05-22 22:12:33.669+0000,86.68,,West Palm Beach,Kroger,Shopping,,"{'Home', 'Shopping'}",ae1102e1-de46-4878-83cd-8d1dac0c2aa8,banderson
1234123412341240,2017-05-22 16:04:07.871+0000,924.89,,Tampa,BestBuy,Pharmacy,,"{'Home', 'Pharmacy'}",fb39bf59-9cf7-45dc-81f8-92479f93ef53,banderson
1234123412341240,2017-05-22 03:04:51.977+0000,1107.10,,Orlando,Kroger,Shopping,,"{'Home', 'Shopping'}",dd77016b-02ce-4db9-998c-89e126feddcd,banderson
1234123412341240,2017-05-21 10:35:55.207+0000,1613.63,,West Palm Beach,PizzaHut,HouseHold,,"{'Home', 'HouseHold'}",8022d6bd-54fa-4c96-b7a0-bc89303ba7cc,banderson
1234123412341240,2017-05-21 10:14:59.556+0000,1236.97,,Orlando,Starbucks,Shopping,,"{'Home', 'Shopping'}",8e8caa77-19ec-4d91-95f7-94d574563c46,banderson
1234123412341240,2017-05-21 04:29:58.811+0000,1578.84,,Orlando,Kroger,Shopping,,"{'Home', 'Shopping'}",fb0ad2de-1262-451e-9a1f-aecd356ef0fc,banderson
1234123412341240,2017-05-21 04:25:30.150+0000,2703.49,,Atlanta,Wal-Mart,Shopping,,"{'Home', 'Shopping'}",dca10362-61ba-4181-9f67-356c04d310d4,banderson
1234123412341240,2017-05-20 09:36:09.607+0000,3673.74,,Tampa,Macys,Shopping,,"{'Home', 'Shopping'}",15877983-5a77-4cc2-bf0a-fcadd6f72869,banderson
1234123412341240,2017-05-19 23:54:52.296+0000,2285.20,,Orlando,BestBuy,Pharmacy,,"{'Home', 'Pharmacy'}",4958bc65-1e40-4973-99d1-b59c66ba7f91,banderson
1234123412341240,2017-05-19 23:23:44.390+0000,3819.04,,Birmingham,Macys,Shopping,,"{'Home', 'Shopping'}",8b5a17cb-1a3b-4dde-a592-19b5bc7379bc,banderson
1234123412341240,2017-05-19 20:24:26.739+0000,1149.99,,West Palm Beach,Macys,Shopping,,"{'Home', 'Shopping'}",410a7d9f-3849-46d3-a44a-e10de55b5c4a,banderson
1234123412341240,2017-05-19 04:49:43.989+0000,2190.37,,Birmingham,Macys,Shopping,,"{'Home', 'Shopping'}",6fdfb48b-9fc0-465f-a5a4-6e093b097290,banderson
1234123412341240,2017-05-19 04:15:54.806+0000,1990.58,,West Palm Beach,Amazon,Shopping,,"{'Home', 'Shopping'}",d32a1d4a-f696-4f90-a016-faa2b0cc58fd,banderson
1234123412341240,2017-05-18 10:43:17.666+0000,1298.80,,Birmingham,Target,Shopping,SUCCESS,"{'Home', 'Shopping'}",dac5c86d-f7fd-47ef-8a1d-e4d51617ad36,banderson
1234123412341240,2017-05-17 05:32:19.631+0000,578.58,,Dallas,Target,Shopping,,"{'Home', 'Shopping'}",3808fde8-5f66-46d8-8312-228659e8341a,banderson
1234123412341240,2017-05-17 02:43:32.412+0000,3347.81,,Tampa,Starbucks,Shopping,,"{'Home', 'Shopping'}",620d9cc5-04eb-4524-b99a-7e2daf9a3e3a,banderson
1234123412341240,2017-05-16 23:10:45.925+0000,3085.61,,Tampa,Wal-Mart,Shopping,,"{'Home', 'Shopping'}",c08861d2-ed9d-4bc7-a64a-5e92e6f3b631,banderson
1234123412341240,2017-05-16 10:19:54.498+0000,1526.64,,Orlando,Amazon,Shopping,,"{'Home', 'Shopping'}",8164ab5c-88f0-4b4f-a470-b8e674680eaf,banderson
1234123412341240,2017-05-16 03:31:50.276+0000,1638.51,,Atlanta,Kroger,Shopping,,"{'Home', 'Shopping'}",e04c7747-eafe-435f-96b3-4cb570ba7b85,banderson
1234123412341240,2017-05-15 07:25:38.167+0000,1523.61,,Birmingham,Target,Shopping,,"{'Home', 'Shopping'}",2a6f27e6-bdd6-4239-bcae-5a500407ed06,banderson
1234123412341240,2017-05-15 01:21:09.950+0000,127.49,,West Palm Beach,Kroger,Shopping,SUCCESS,"{'Home', 'Shopping'}",58eef334-1f15-4be0-abbd-b7387e24cd25,banderson
1234123412341240,2017-05-14 13:18:19.903+0000,2651.10,,Dallas,Amazon,Shopping,,"{'Home', 'Shopping'}",6135035a-e3c6-4229-8b66-58b2736b9b36,banderson
1234123412341240,2017-05-14 10:12:30.723+0000,1280.21,,West Palm Beach,Starbucks,Shopping,,"{'Home', 'Shopping'}",5a3d444c-2ccc-4dc6-ab81-97764c1a002e,banderson
1234123412341240,2017-05-13 02:49:58.327+0000,1451.90,,Birmingham,BestBuy,Pharmacy,,"{'Home', 'Pharmacy'}",caf03e0b-a43a-47c1-8413-3cb99cf83928,banderson
1234123412341240,2017-05-12 19:07:00.202+0000,1022.04,,Tampa,Wal-Mart,Shopping,,"{'Home', 'Shopping'}",60dcd186-3f1b-4883-954b-aab94cd5d9d3,banderson
1234123412341240,2017-05-12 11:42:23.493+0000,2260.34,,Orlando,Starbucks,Shopping,,"{'Home', 'Shopping'}",eb4bf72c-de58-4a18-b5c3-b36cefe39a1e,banderson
1234123412341240,2017-05-11 08:41:52.048+0000,3598.92,,West Palm Beach,Kroger,Shopping,,"{'Home', 'Shopping'}",31f4e77d-f1c3-4558-96c6-1f276096e1a0,banderson
1234123412341240,2017-05-11 08:16:41.683+0000,1438.31,,Atlanta,BestBuy,Pharmacy,,"{'Home', 'Pharmacy'}",4200e627-dc0b-4eb1-8a0d-829ef5df3368,banderson
1234123412341240,2017-05-11 02:16:32.853+0000,586.77,,Dallas,Amazon,Shopping,,"{'Home', 'Shopping'}",508734be-7248-4872-8887-6ffe5c0ce34e,banderson
1234123412341240,2017-05-11 00:02:39.083+0000,2543.43,,West Palm Beach,Target,Shopping,,"{'Home', 'Shopping'}",36be2d3a-120d-41b9-90e8-6f604626ba4a,banderson
1234123412341240,2017-05-10 12:05:23.697+0000,2298.32,,Tampa,Starbucks,Shopping,,"{'Home', 'Shopping'}",fa4450e2-d1b8-43b2-9280-5139ad0401d1,banderson
1234123412341240,2017-05-09 20:48:37.472+0000,814.15,,Dallas,Amazon,Shopping,,"{'Home', 'Shopping'}",c95b5d70-c2ed-441b-92d0-6c42eba80e1d,banderson
1234123412341240,2017-05-09 18:16:55.673+0000,727.56,,Dallas,Kroger,Shopping,,"{'Home', 'Shopping'}",bdd4fdb0-1e31-4e6d-baaf-f98ec6fbbf7c,banderson
1234123412341240,2017-05-09 03:56:32.288+0000,1943.97,,Dallas,Starbucks,Shopping,,"{'Home', 'Shopping'}",f863a46e-c5fb-41e6-9ab0-54100473948c,banderson
1234123412341240,2017-05-09 03:39:37.132+0000,1179.33,,West Palm Beach,Starbucks,Shopping,,"{'Home', 'Shopping'}",6af35723-6bbf-48b3-a8a6-13c7e73c2e02,banderson
1234123412341240,2017-05-09 00:45:54.542+0000,707.42,,West Palm Beach,Starbucks,Shopping,,"{'Home', 'Shopping'}",224c1c35-a316-49a1-baf9-e6750bc8fbf3,banderson
1234123412341240,2017-05-08 23:51:06.383+0000,796.99,,Atlanta,Amazon,Shopping,CANCELLED,"{'Home', 'Shopping'}",9b7484f9-8b3a-4395-9280-41e087579cd3,banderson
1234123412341240,2017-05-08 06:36:22.046+0000,1852.76,,Orlando,Kroger,Shopping,,"{'Home', 'Shopping'}",295cc712-1255-4c1d-ac40-7397401ba373,banderson
1234123412341240,2017-05-07 19:25:13.386+0000,1076.48,,Birmingham,BestBuy,Pharmacy,,"{'Home', 'Pharmacy'}",46408c66-5768-4a78-82a0-2098450184af,banderson
1234123412341240,2017-05-07 17:10:49.512+0000,770.31,,Dallas,Kroger,Shopping,,"{'Home', 'Shopping'}",a4bb0ce3-a527-4c5c-b1f8-220a058eb446,banderson
1234123412341240,2017-05-07 05:26:15.927+0000,1475.23,,Tampa,Wal-Mart,Shopping,,"{'Home', 'Shopping'}",ddfd5701-e8b1-4f39-93b9-39d5985b39e3,banderson
1234123412341240,2017-05-06 17:38:07.616+0000,1801.87,,Atlanta,Starbucks,Shopping,,"{'Home', 'Shopping'}",88a7d1c3-5e3e-428c-b0c5-6f5b0e82e0a0,banderson
1234123412341240,2017-05-06 15:01:03.272+0000,1828.86,,West Palm Beach,Amazon,Shopping,,"{'Home', 'Shopping'}",21ac092d-09af-41ac-b9a7-e5b3e5757741,banderson
1234123412341240,2017-05-06 10:18:56.659+0000,937.96,,Birmingham,Amazon,Shopping,,"{'Home', 'Shopping'}",b9dea41c-9e75-4231-9587-c63ab4317302,banderson
1234123412341240,2017-05-05 21:01:48.348+0000,840.91,,Birmingham,Amazon,Shopping,,"{'Home', 'Shopping'}",3c3cb9fd-ece8-4358-be46-ff3742910c2e,banderson
1234123412341240,2017-05-05 11:39:45.024+0000,958.42,,Tampa,Macys,Shopping,,"{'Home', 'Shopping'}",c92fcef5-6e86-4784-a496-50deab775553,banderson
1234123412341240,2017-05-05 06:48:09.348+0000,1607.53,,Orlando,BestBuy,Pharmacy,SUCCESS,"{'Home', 'Pharmacy'}",a31aa5dd-3578-4130-af6f-f748f18ef399,banderson
1234123412341240,2017-05-05 00:40:02.180+0000,488.40,,Dallas,BestBuy,Pharmacy,,"{'Home', 'Pharmacy'}",84556e71-79bf-451e-838a-69dc4f367f4b,banderson
1234123412341240,2017-05-04 13:06:54.615+0000,1515.93,,Atlanta,Macys,Shopping,,"{'Home', 'Shopping'}",22b311f1-655e-4837-a7fb-9cf186df9b8f,banderson
1234123412341240,2017-05-04 11:21:09.901+0000,1985.60,,Orlando,Kroger,Shopping,,"{'Home', 'Shopping'}",bc45b351-2e6b-4aea-b614-bfd20c2356e5,banderson
1234123412341240,2017-05-04 09:33:00.022+0000,1557.67,,West Palm Beach,Target,Shopping,,"{'Home', 'Shopping'}",48c00690-58a1-40a7-819e-1cd7db429652,banderson
1234123412341240,2017-05-03 13:03:27.312+0000,2014.93,,Atlanta,Wal-Mart,Shopping,,"{'Home', 'Shopping'}",e39ad09c-034c-49b6-b1a6-c338ad41d3b3,banderson
1234123412341240,2017-05-02 21:57:31.100+0000,1204.34,,Tampa,Wal-Mart,Shopping,,"{'Home', 'Shopping'}",fa4d95eb-9486-4641-ade2-200cdbbdb577,banderson
1234123412341240,2017-05-02 21:14:35.130+0000,594.95,,Atlanta,BestBuy,Pharmacy,,"{'Home', 'Pharmacy'}",0a036663-e451-41e0-aac6-1e6ef244d61c,banderson
1234123412341240,2017-05-02 15:34:48.732+0000,952.13,,West Palm Beach,BestBuy,Pharmacy,,"{'Home', 'Pharmacy'}",051c9dff-a512-4a83-9ec8-bebc954a0df9,banderson
1234123412341240,2017-05-02 03:19:22.902+0000,2512.29,,Tampa,Amazon,Shopping,,"{'Home', 'Shopping'}",72434a4d-a987-475d-a8dd-5ac503f22598,banderson
1234123412341240,2017-05-02 03:11:26.097+0000,1611.17,,West Palm Beach,Kroger,Shopping,CANCELLED,"{'Home', 'Shopping'}",83eaf500-3e1e-4d44-ace0-3c2fbabf014b,banderson
1234123412341240,2017-05-01 21:12:53.015+0000,298.39,,West Palm Beach,Macys,Shopping,,"{'Home', 'Shopping'}",34df9056-2b97-482e-8150-47a2a1d063ad,banderson
1234123412341240,2017-05-01 18:03:10.267+0000,720.87,,Tampa,BestBuy,Pharmacy,,"{'Home', 'Pharmacy'}",2a74cd25-a9d0-47c2-8049-c9ec403c1ac1,banderson
1234123412341240,2017-05-01 16:58:17.967+0000,1241.39,,Atlanta,Macys,Shopping,,"{'Home', 'Shopping'}",5629c19f-1f28-4b6b-a636-65c3d8203e29,banderson
1234123412341240,2017-05-01 13:54:59.620+0000,3790.17,,Orlando,BestBuy,Pharmacy,,"{'Home', 'Pharmacy'}",612af4c6-a088-4df6-889e-b0a3ff0a9e1d,banderson
1234123412341240,2017-05-01 07:13:00.699+0000,1569.03,,Tampa,Target,Shopping,,"{'Home', 'Shopping'}",74be19b1-ce6d-44c7-82aa-114e2839f5ce,banderson
1234123412341240,2017-05-01 06:26:26.682+0000,2526.59,,West Palm Beach,Kroger,Shopping,,"{'Home', 'Shopping'}",7370ec70-c6e2-477e-b903-de6687d49004,banderson
1234123412341240,2017-05-01 00:02:07.617+0000,1663.52,,Tampa,Target,Shopping,,"{'Home', 'Shopping'}",74fb065e-b253-4bbd-9b0e-9ad7b8113965,banderson
1234123412341240,2017-04-30 19:59:56.797+0000,1628.87,,Atlanta,Amazon,Shopping,,"{'Home', 'Shopping'}",71e966b5-bc6e-4040-9e87-ba689f99db26,banderson
1234123412341240,2017-04-30 16:22:41.773+0000,1460.08,,Birmingham,Wal-Mart,Shopping,,"{'Home', 'Shopping'}",a44616a4-9e45-4909-8cf4-c76786120c27,banderson
1234123412341240,2017-04-29 12:10:11.228+0000,937.51,,Dallas,Macys,Shopping,,"{'Home', 'Shopping'}",fb60919b-d6c6-49fc-8296-2fb653bf4e96,banderson
1234123412341240,2017-04-28 21:48:13.165+0000,1218.92,,West Palm Beach,Starbucks,Shopping,,"{'Home', 'Shopping'}",4b270f85-7048-4462-9839-7c539d8fa169,banderson
1234123412341240,2017-04-28 08:04:43.375+0000,50.75,,Birmingham,PizzaHut,HouseHold,,"{'Home', 'HouseHold'}",29cc403c-d697-400c-847e-2f99efab8d98,banderson
1234123412341240,2017-04-27 21:14:43.886+0000,3715.89,,Atlanta,Target,Shopping,FAILED,"{'Home', 'Shopping'}",e53b059e-1630-472f-a376-0291667f8d72,banderson
1234123412341240,2017-04-27 14:22:09.842+0000,1623.43,,Birmingham,Kroger,Shopping,,"{'Home', 'Shopping'}",b5cb8f48-6313-424a-969f-d136ee3acece,banderson
1234123412341240,2017-04-27 08:27:30.742+0000,1322.74,,Atlanta,Macys,Shopping,,"{'Home', 'Shopping'}",1cfcdbdb-42f3-40ba-b8be-3466ae3d8196,banderson
1234123412341240,2017-04-27 07:11:48.748+0000,515.90,,Orlando,Amazon,Shopping,,"{'Home', 'Shopping'}",6b9dd133-f348-4839-b97c-766d8e6f33f9,banderson
1234123412341240,2017-04-26 05:15:26.081+0000,1846.93,,Orlando,BestBuy,Pharmacy,,"{'Home', 'Pharmacy'}",2c3982f5-e773-47c8-8a67-f14053af3933,banderson
1234123412341240,2017-04-25 21:09:32.124+0000,945.52,,Atlanta,Kroger,Shopping,,"{'Home', 'Shopping'}",328ea675-bc61-46f6-bc9d-33666fdb7f10,banderson
1234123412341240,2017-04-25 10:57:00.556+0000,2151.76,,Tampa,Target,Shopping,,"{'Home', 'Shopping'}",017b63a6-2000-41f4-b3a9-5540bf077e2f,banderson
1234123412341240,2017-04-25 08:06:06.987+0000,1464.26,,West Palm Beach,PizzaHut,HouseHold,,"{'Home', 'HouseHold'}",b212719e-2dd4-4959-96ac-fd9bbdb2a06f,banderson
1234123412341240,2017-04-25 07:50:16.156+0000,939.27,,Tampa,PizzaHut,HouseHold,,"{'Home', 'HouseHold'}",b7791c94-cbd4-4b8b-ab6d-cb6e2f040315,banderson
1234123412341240,2017-04-25 05:29:41.636+0000,2552.40,,Birmingham,Wal-Mart,Shopping,,"{'Home', 'Shopping'}",9b89c07d-27bc-467b-9ebe-33891fc6f6d0,banderson
1234123412341240,2017-04-23 10:00:47.918+0000,2221.48,,West Palm Beach,Target,Shopping,,"{'Home', 'Shopping'}",aa9e4c72-4f80-45d4-98b8-ff86e9e7b224,banderson
1234123412341240,2017-04-23 08:51:25.450+0000,862.23,,West Palm Beach,Macys,Shopping,,"{'Home', 'Shopping'}",40f8ba23-eb91-4794-9a45-732d92de1721,banderson
1234123412341240,2017-04-22 12:48:47.827+0000,2165.73,,Tampa,Amazon,Shopping,,"{'Home', 'Shopping'}",1252f4e8-67d2-4b7d-b49c-cba33d380d17,banderson
1234123412341240,2017-04-22 09:17:59.698+0000,728.64,,West Palm Beach,Kroger,Shopping,,"{'Home', 'Shopping'}",20cb4e10-dbc8-4c6a-8f64-21494fccc15a,banderson
1234123412341240,2017-04-21 20:41:35.951+0000,1785.62,,Orlando,Kroger,Shopping,,"{'Home', 'Shopping'}",14057422-c436-4c00-ba39-0b14c6ec4c0c,banderson
1234123412341240,2017-04-21 11:58:46.750+0000,795.45,,Tampa,Amazon,Shopping,,"{'Home', 'Shopping'}",ca64882d-5540-4a47-bef2-4e18a0a0fd5a,banderson
1234123412341240,2017-04-20 16:10:24.958+0000,1676.81,,Dallas,Amazon,Shopping,,"{'Home', 'Shopping'}",82e5b4ed-c50b-48ed-8e36-b18c9c270517,banderson
1234123412341240,2017-04-20 10:33:46.704+0000,1449.64,,Tampa,Starbucks,Shopping,,"{'Home', 'Shopping'}",7665abdc-4c1d-4aa8-8348-9089c5407cdc,banderson
1234123412341240,2017-04-19 21:38:25.876+0000,882.64,,Atlanta,PizzaHut,HouseHold,,"{'Home', 'HouseHold'}",f5cb287b-5272-4ae6-bfd5-407faa59c132,banderson
1234123412341240,2017-04-19 20:42:38.315+0000,442.69,,Orlando,BestBuy,Pharmacy,,"{'Home', 'Pharmacy'}",8579b19e-aa7d-4723-9a09-507ebbd71e2f,banderson
1234123412341240,2017-04-19 19:27:55.359+0000,3297.05,,Birmingham,Starbucks,Shopping,,"{'Home', 'Shopping'}",164bc5bd-fe1a-470e-acd1-6e35005f6902,banderson
1234123412341240,2017-04-18 22:26:28.260+0000,1355.73,,Dallas,Wal-Mart,Shopping,,"{'Home', 'Shopping'}",053e3942-f906-4300-9bbd-44033b095502,banderson
1234123412341240,2017-04-18 16:08:37.237+0000,1780.25,,Orlando,Target,Shopping,,"{'Home', 'Shopping'}",65860abe-9721-4870-8409-3a969b569f55,banderson
1234123412341240,2017-04-17 20:31:42.165+0000,287.05,,Birmingham,PizzaHut,HouseHold,,"{'Home', 'HouseHold'}",dd0b056a-525f-4085-87dc-aca539a1310b,banderson
1234123412341240,2017-04-17 12:58:01.196+0000,1648.24,,Orlando,Target,Shopping,CANCELLED,"{'Home', 'Shopping'}",9b6e9e42-2688-4041-a37d-ae4dbaa245b4,banderson
1234123412341240,2017-04-15 15:51:03.580+0000,1722.57,,Dallas,Kroger,Shopping,FAILED,"{'Home', 'Shopping'}",d8fa3d59-7616-40dc-9f2b-8def187266a8,banderson
1234123412341240,2017-04-15 01:05:30.366+0000,2377.88,,Birmingham,PizzaHut,HouseHold,,"{'Home', 'HouseHold'}",0ccde0c1-2275-485c-971d-ef16ad08cbd9,banderson
1234123412341240,2017-04-14 23:25:46.941+0000,414.84,,Birmingham,Starbucks,Shopping,FAILED,"{'Home', 'Shopping'}",d1a0024b-e2fe-4749-8aab-62a1bcf687c7,banderson
1234123412341240,2017-04-14 23:24:27.289+0000,3287.32,,West Palm Beach,Macys,Shopping,,"{'Home', 'Shopping'}",6ea55c4d-c523-4c04-bb6b-8732b647575b,banderson
1234123412341240,2017-04-13 14:09:54.965+0000,1460.88,,Atlanta,Amazon,Shopping,,"{'Home', 'Shopping'}",1bba9a9c-ea09-456e-83d4-4507bd6bbb2d,banderson
1234123412341240,2017-04-13 05:14:27.364+0000,3366.78,,Birmingham,Kroger,Shopping,,"{'Home', 'Shopping'}",36c024aa-825d-4bb7-8507-152a39c0f222,banderson
1234123412341240,2017-04-12 17:21:51.830+0000,1228.37,,Dallas,Kroger,Shopping,,"{'Home', 'Shopping'}",e7d97085-560f-4d45-879a-98a2d49b765f,banderson
1234123412341240,2017-04-12 13:48:53.344+0000,3077.58,,Tampa,Target,Shopping,,"{'Home', 'Shopping'}",651995ab-b239-4636-9a7c-68a3ed586588,banderson
1234123412341240,2017-04-12 10:19:39.413+0000,2817.59,,Birmingham,Starbucks,Shopping,,"{'Home', 'Shopping'}",1d8cf050-7ffd-4fba-be1a-480eb81eaa84,banderson
1234123412341240,2017-04-12 05:59:55.662+0000,2684.66,,Birmingham,PizzaHut,HouseHold,,"{'Home', 'HouseHold'}",f4cf29be-cf19-4394-beda-73b9a819274b,banderson
1234123412341240,2017-04-11 09:45:49.389+0000,1489.36,,West Palm Beach,Kroger,Shopping,,"{'Home', 'Shopping'}",ee7b6ec3-6d76-4d27-ade6-9c5b5e5c3128,banderson
1234123412341240,2017-04-10 22:37:01.901+0000,2906.56,,Birmingham,Macys,Shopping,,"{'Home', 'Shopping'}",39ad5db1-cdaa-42f2-84d5-bd3f61c91ce1,banderson
1234123412341240,2017-04-10 21:24:11.865+0000,953.82,,West Palm Beach,Macys,Shopping,,"{'Home', 'Shopping'}",5b98ab4c-6e7c-4535-ae3a-2c4d4b47828a,banderson
1234123412341240,2017-04-10 19:41:36.000+0000,1235.68,,Atlanta,Macys,Shopping,,"{'Home', 'Shopping'}",368ecbc7-49e9-47c6-acc4-e1c9e751f823,banderson
1234123412341240,2017-04-09 22:29:44.955+0000,964.64,,Tampa,Target,Shopping,,"{'Home', 'Shopping'}",1c69e6f6-f0e1-4ad9-8b5d-889be89b9bc6,banderson
1234123412341240,2017-04-08 17:10:00.624+0000,2187.57,,West Palm Beach,Starbucks,Shopping,,"{'Home', 'Shopping'}",15e647f6-0f7f-4305-8656-7fa8f108ec4a,banderson
1234123412341240,2017-04-08 08:28:09.997+0000,2769.84,,Tampa,BestBuy,Pharmacy,,"{'Home', 'Pharmacy'}",77e38c22-8b0b-4824-bb60-2b6e9c02cad3,banderson
1234123412341240,2017-04-08 03:08:36.391+0000,1564.93,,Orlando,Wal-Mart,Shopping,,"{'Home', 'Shopping'}",e6511d06-cd69-48aa-954b-0284139d7345,banderson
1234123412341240,2017-04-07 19:47:19.071+0000,475.64,,Tampa,Target,Shopping,,"{'Home', 'Shopping'}",b1f9e5a9-3b33-430c-9dad-6b7a6b30ba64,banderson
1234123412341240,2017-04-07 19:05:45.315+0000,816.54,,Orlando,BestBuy,Pharmacy,,"{'Home', 'Pharmacy'}",0076fcfa-d650-4b26-bdc0-c2e49e9be68b,banderson
1234123412341240,2017-04-07 19:03:21.998+0000,3059.19,,Orlando,Wal-Mart,Shopping,,"{'Home', 'Shopping'}",0d63d7ab-6e88-44cd-b78b-e698687cced1,banderson
1234123412341240,2017-04-07 08:16:36.786+0000,741.67,,Orlando,Target,Shopping,,"{'Home', 'Shopping'}",2cab6340-f5cc-48cf-86ea-525f054525cf,banderson
1234123412341240,2017-04-05 20:25:12.650+0000,1230.84,,Orlando,Starbucks,Shopping,,"{'Home', 'Shopping'}",be37c017-67a0-4c39-924e-d7a0f7eef5c1,banderson
1234123412341240,2017-04-05 08:41:29.194+0000,2145.10,,West Palm Beach,Kroger,Shopping,,"{'Home', 'Shopping'}",4294d632-6194-49fb-8772-ede69c9e1a09,banderson
1234123412341240,2017-04-04 23:51:40.653+0000,984.10,,Dallas,Kroger,Shopping,,"{'Home', 'Shopping'}",34a9525d-0b99-4687-bffc-c1634022255d,banderson
1234123412341240,2017-04-04 12:25:50.973+0000,1299.91,,Orlando,Target,Shopping,,"{'Home', 'Shopping'}",7028143f-9e2b-4458-9570-4534d8d546e0,banderson
1234123412341240,2017-04-03 12:36:30.599+0000,2666.50,,Orlando,Macys,Shopping,,"{'Home', 'Shopping'}",aa3b1805-0bc6-4ef0-a7aa-e29809b83d44,banderson
1234123412341240,2017-04-03 09:43:28.796+0000,63.14,,Birmingham,Target,Shopping,,"{'Home', 'Shopping'}",fe46876f-9983-452b-b731-e0d090b2638d,banderson
1234123412341240,2017-04-03 07:14:46.936+0000,1503.92,,Dallas,Amazon,Shopping,,"{'Home', 'Shopping'}",14c46bea-27f2-4837-9aa9-2f1fee60bc25,banderson
1234123412341240,2017-04-02 16:56:01.424+0000,1209.85,,Birmingham,BestBuy,Pharmacy,,"{'Home', 'Pharmacy'}",204e0967-eb0b-4c45-ba93-2266a4575dba,banderson
1234123412341240,2017-04-02 13:13:03.538+0000,623.79,,Atlanta,Target,Shopping,,"{'Home', 'Shopping'}",6a3fd514-1b3b-4271-9c92-85e851e7a787,banderson
1234123412341240,2017-04-02 11:12:47.710+0000,3118.44,,Dallas,Starbucks,Shopping,,"{'Home', 'Shopping'}",cdcac960-b049-4f94-bc32-e9fe25c7469f,banderson
1234123412341240,2017-04-02 10:52:09.464+0000,2293.14,,Orlando,BestBuy,Pharmacy,CANCELLED,"{'Home', 'Pharmacy'}",52441b40-41be-4bc5-8108-e689318801ec,banderson
1234123412341240,2017-04-02 07:47:07.872+0000,1264.41,,West Palm Beach,Amazon,Shopping,,"{'Home', 'Shopping'}",0f110831-e6da-416e-b7da-de263eae3dbf,banderson
1234123412341240,2017-04-01 17:03:45.259+0000,1680.28,,Dallas,BestBuy,Pharmacy,,"{'Home', 'Pharmacy'}",71daca1f-1a76-4b6d-be41-d028d895ef2c,banderson
1234123412341240,2017-04-01 04:24:15.019+0000,709.48,,Atlanta,Macys,Shopping,,"{'Home', 'Shopping'}",9f30af83-e998-446d-a188-a690a7dc4c95,banderson
1234123412341240,2017-03-31 12:10:18.928+0000,1799.89,,Birmingham,Starbucks,Shopping,,"{'Home', 'Shopping'}",0b42b1c9-4fdc-4d9d-8b93-20df872c9b05,banderson
1234123412341240,2017-03-31 08:24:13.521+0000,2497.93,,West Palm Beach,Kroger,Shopping,,"{'Home', 'Shopping'}",7e293147-83c5-4b7f-86ab-89a033284819,banderson
1234123412341240,2017-03-30 23:56:37.339+0000,724.32,,Atlanta,Wal-Mart,Shopping,,"{'Home', 'Shopping'}",ce51fe4c-c9a3-4f5c-a3cf-df144034de91,banderson
1234123412341240,2017-03-30 23:50:19.628+0000,2891.38,,Birmingham,PizzaHut,HouseHold,,"{'Home', 'HouseHold'}",452dc644-a263-457a-8fa5-bed5fde957b8,banderson
1234123412341240,2017-03-30 09:53:41.134+0000,2373.87,,Birmingham,Starbucks,Shopping,,"{'Home', 'Shopping'}",8d79aac8-df3a-4077-8587-251fec0f5128,banderson
